OBJECTID,GIS_ID,StreetName,StreetClassification,VolumeCount,TruckRoute,LastEditDate,ShapeSTLength
14263,1761,Byron Baseline Rd,Civic Boulevard,6500,None,2023/10/04 18:08:46+00,589.471284813075
14264,1762,Cheapside St,Neighbourhood Connector,6500,None,2023/10/04 18:08:46+00,776.804923481195
14265,1763,Colborne St,Neighbourhood Connector,6500,None,2023/10/04 18:08:46+00,232.607412484663
14266,1764,Deveron Cres,Neighbourhood Connector,6500,None,2023/10/04 18:08:46+00,514.508852760689
14267,1765,Hale St,Neighbourhood Connector,6500,None,2023/10/04 18:08:46+00,461.922316051911
14268,1766,Hale St,Neighbourhood Connector,6500,None,2023/10/04 18:08:46+00,503.867801170131
14269,1767,King St,Rapid Transit Boulevard,6500,None,2023/10/04 18:08:46+00,58.9803129176168
14270,1768,Kipps Lane,Neighbourhood Connector,6500,None,2023/10/04 18:08:46+00,404.935969233845
14271,1769,Kipps Lane,Neighbourhood Connector,6500,None,2023/10/04 18:08:46+00,128.997753256087
14272,1770,Newbold St,Neighbourhood Connector,6500,None,2023/10/04 18:08:46+00,351.500087331971
14273,1771,Queens Ave,Civic Boulevard,6500,None,2023/10/04 18:08:46+00,219.867470663056
14274,1772,Queens Ave,Civic Boulevard,6500,None,2023/10/04 18:08:46+00,222.039617062664
14275,1773,Regent St,Neighbourhood Connector,6500,None,2023/10/04 18:08:46+00,22.5575668213573
14276,1774,St James St,Neighbourhood Connector,6500,None,2023/10/04 18:08:46+00,184.66159331925
14277,1775,Viscount Rd,Neighbourhood Connector,6500,None,2023/10/04 18:08:46+00,150.327332151698
14278,1776,Viscount Rd,Neighbourhood Connector,6500,None,2023/10/04 18:08:46+00,63.9834390793996
14279,1777,Waterloo St,Neighbourhood Connector,6500,None,2023/10/04 18:08:46+00,148.125409048313
14280,1778,Waterloo St,Neighbourhood Connector,6500,None,2023/10/04 18:08:46+00,238.780343469914
14281,1779,Wonderland Rd S - Ramp,Ramps,6500,None,2023/10/04 18:08:46+00,289.248874145741
14282,1780,Exeter Rd,Civic Boulevard,7000,24 hrs,2023/10/04 18:08:46+00,238.287704957381
14283,1781,Huron St,Civic Boulevard,7000,24 hrs,2023/10/04 18:08:46+00,884.468826301769
14284,1782,Longwoods Rd,Rural Thoroughfare,7000,24 hrs,2023/10/04 18:08:46+00,932.276151634007
14285,1783,Oxford St E,Urban Thoroughfare,7000,24 hrs,2023/10/04 18:08:46+00,267.682367146381
14286,1784,Pond Mills Rd,Civic Boulevard,7000,24 hrs,2023/10/04 18:08:46+00,1141.48043788095
14287,1785,Southdale Rd W,Civic Boulevard,7000,24 hrs,2023/10/04 18:08:46+00,586.144855214547
14288,1786,Sunningdale Rd W,Civic Boulevard,7000,24 hrs,2023/10/04 18:08:46+00,809.66265295088
14289,1787,Wilton Grove Rd,Civic Boulevard,7000,24 hrs,2023/10/04 18:08:46+00,600.654120582195
14290,1788,Wonderland Rd S,Rural Thoroughfare,7000,24 hrs,2023/10/04 18:08:46+00,1389.42660114129
14291,1789,Trafalgar St,Civic Boulevard,7000,7am to 6pm,2023/10/04 18:08:46+00,283.549772204546
14292,1790,Wellington St,Civic Boulevard,7000,7am to 6pm,2023/10/04 18:08:46+00,243.940808725805
14293,1791,Andover Dr,Neighbourhood Connector,7000,None,2023/10/04 18:08:46+00,541.390898548489
14294,1792,Beachwood Ave,Neighbourhood Connector,7000,None,2023/10/04 18:08:46+00,103.913854169332
14295,1793,Belmont Dr,Neighbourhood Connector,7000,None,2023/10/04 18:08:46+00,544.467701417197
14296,1794,Capulet Lane,Neighbourhood Connector,7000,None,2023/10/04 18:08:46+00,338.070859501321
14297,1795,Cheapside St,Neighbourhood Connector,7000,None,2023/10/04 18:08:46+00,242.189091804457
14298,1796,Dufferin Ave,Neighbourhood Connector,7000,None,2023/10/04 18:08:46+00,230.943393925625
14299,1797,Dufferin Ave,Neighbourhood Connector,7000,None,2023/10/04 18:08:46+00,239.949380160821
14300,1798,Hwy 401   W - Ramp,Ramps,7000,None,2023/10/04 18:08:46+00,901.212427049932
14301,1799,King St,Rapid Transit Boulevard,7000,None,2023/10/04 18:08:46+00,361.688030477879
14302,1800,Montgomery Rd,Neighbourhood Street,7000,None,2023/10/04 18:08:46+00,532.417363187174
14303,1801,North Centre Rd,Neighbourhood Connector,7000,None,2023/10/04 18:08:46+00,732.981676037199
14304,1802,Royal York Rd,Neighbourhood Connector,7000,None,2023/10/04 18:08:46+00,212.152342073133
14305,1803,Sandford St,Neighbourhood Connector,7000,None,2023/10/04 18:08:46+00,397.779712272735
14306,1804,Second St,Neighbourhood Connector,7000,None,2023/10/04 18:08:46+00,199.009909916218
14307,1805,St George St,Neighbourhood Connector,7000,None,2023/10/04 18:08:46+00,242.211463173907
14308,1806,Woodward Ave,Neighbourhood Connector,7000,None,2023/10/04 18:08:46+00,468.851073613353
14309,1807,Wortley Rd,Main Street,7000,None,2023/10/04 18:08:46+00,141.969039941232
14310,1808,Wortley Rd,Main Street,7000,None,2023/10/04 18:08:46+00,24.7967264841551
14311,1809,Wortley Rd,Main Street,7000,None,2023/10/04 18:08:46+00,183.826949204571
14312,1810,Wilton Grove Rd,Civic Boulevard,7200,24 hrs,2023/10/04 18:08:46+00,533.388200776292
14313,1811,Oxford St E,Urban Thoroughfare,7500,24 hrs,2023/10/04 18:08:46+00,308.971232741531
14314,1812,Trafalgar St,Civic Boulevard,7500,24 hrs,2023/10/04 18:08:46+00,13.1621622178881
14315,1813,Wilton Grove Rd,Civic Boulevard,7500,24 hrs,2023/10/04 18:08:46+00,1229.87259224882
14316,1814,Wonderland Rd S,Rural Thoroughfare,7500,24 hrs,2023/10/04 18:08:46+00,1211.93796610623
14317,1815,Clarke Rd,Urban Thoroughfare,7500,7am to 6pm,2023/10/04 18:08:46+00,1204.68554095243
14318,1816,Trafalgar St,Civic Boulevard,7500,7am to 6pm,2023/10/04 18:08:46+00,474.568137417958
14319,1817,Byron Baseline Rd,Civic Boulevard,7500,None,2023/10/04 18:08:46+00,298.367710240012
14320,1818,Byron Baseline Rd,Civic Boulevard,7500,None,2023/10/04 18:08:46+00,47.3772309805037
14321,1819,Capulet Lane,Neighbourhood Connector,7500,None,2023/10/04 18:08:46+00,67.6787991923804
14322,1820,Capulet Lane,Rapid Transit Boulevard,7500,None,2023/10/04 18:08:46+00,319.758099853226
14323,1821,Central Ave,Neighbourhood Connector,7500,None,2023/10/04 18:08:46+00,202.890665275613
14324,1822,Cheapside St,Neighbourhood Connector,7500,None,2023/10/04 18:08:46+00,363.431796777029
14325,1823,Deveron Cres,Neighbourhood Connector,7500,None,2023/10/04 18:08:46+00,785.700197642114
14326,1824,Dufferin Ave,Neighbourhood Connector,7500,None,2023/10/04 18:08:46+00,153.558553228163
14327,1825,Dufferin Ave,Neighbourhood Connector,7500,None,2023/10/04 18:08:46+00,201.037274693277
14328,1826,Dundas St,Main Street,7500,None,2023/10/04 18:08:46+00,242.549377874321
14329,1827,Ernest Ave,Neighbourhood Connector,7500,None,2023/10/04 18:08:46+00,581.389230889522
14330,1828,Fanshawe College Blvd,Neighbourhood Connector,7500,None,2023/10/04 18:08:46+00,434.097273697333
14331,1829,Ferndale Ave,Neighbourhood Connector,7500,None,2023/10/04 18:08:46+00,219.711212315149
14332,1830,Ferndale Ave,Neighbourhood Connector,7500,None,2023/10/04 18:08:46+00,591.609642490905
14333,1831,Ferndale Ave,Neighbourhood Connector,7500,None,2023/10/04 18:08:46+00,435.221361193931
14334,1832,Ferndale Ave,Neighbourhood Connector,7500,None,2023/10/04 18:08:46+00,296.970644913952
14335,1833,Ferndale Ave,Neighbourhood Connector,7500,None,2023/10/04 18:08:46+00,178.52247495537
14336,1834,Highbury Ave S - Ramp,Ramps,7500,None,2023/10/04 18:08:46+00,47.3561336750919
14337,1835,King St,Rapid Transit Boulevard,7500,None,2023/10/04 18:08:46+00,150.256710415906
14338,1836,Montgomery Rd,Neighbourhood Street,7500,None,2023/10/04 18:08:46+00,488.895853415453
14339,1837,Notre Dame Dr,Neighbourhood Connector,7500,None,2023/10/04 18:08:46+00,164.000682429416
14340,1838,Notre Dame Dr,Neighbourhood Connector,7500,None,2023/10/04 18:08:46+00,177.99049481957
14341,1839,Platt's Lane,Neighbourhood Connector,7500,None,2023/10/04 18:08:46+00,196.505716977749
14342,1840,Platt's Lane,Neighbourhood Connector,7500,None,2023/10/04 18:08:46+00,211.511340536385
14343,1841,Regent St,Neighbourhood Connector,7500,None,2023/10/04 18:08:46+00,120.158978378189
14344,1842,Ridout St N,Neighbourhood Connector,7500,None,2023/10/04 18:08:46+00,141.899457412106
14345,1843,Sandford St,Neighbourhood Connector,7500,None,2023/10/04 18:08:46+00,291.437965665766
14346,1844,Talbot St,Neighbourhood Connector,7500,None,2023/10/04 18:08:46+00,140.196151908852
14347,1845,Viscount Rd,Neighbourhood Connector,7500,None,2023/10/04 18:08:46+00,365.283215197269
14348,1846,Viscount Rd,Neighbourhood Connector,7500,None,2023/10/04 18:08:46+00,186.011926335574
14349,1847,Waterloo St,Neighbourhood Connector,7500,None,2023/10/04 18:08:46+00,159.683601135206
14350,1848,Waterloo St,Neighbourhood Connector,7500,None,2023/10/04 18:08:46+00,122.16749860634
14351,1849,William St,Neighbourhood Connector,7500,None,2023/10/04 18:08:46+00,170.090887974344
14352,1850,Woodward Ave,Neighbourhood Connector,7500,None,2023/10/04 18:08:46+00,159.405158602877
14353,1851,Bradley Ave,Urban Thoroughfare,8000,24 hrs,2023/10/04 18:08:46+00,582.350422924379
14354,1852,Bradley Ave,Urban Thoroughfare,8000,24 hrs,2023/10/04 18:08:46+00,2456.73695828178
14355,1853,Gore Rd,Civic Boulevard,8000,24 hrs,2023/10/04 18:08:46+00,403.999427513199
14356,1854,Hamilton Rd,Civic Boulevard,8000,24 hrs,2023/10/04 18:08:46+00,23.3571505800686
14357,1855,Hamilton Rd,Civic Boulevard,8000,24 hrs,2023/10/04 18:08:46+00,778.281798610804
14358,1856,Highbury Ave N,Urban Thoroughfare,8000,24 hrs,2023/10/04 18:08:46+00,704.482663716431
14359,1857,Hyde Park Rd,Civic Boulevard,8000,24 hrs,2023/10/04 18:08:46+00,341.907125718976
14360,1858,Hyde Park Rd,Rural Thoroughfare,8000,24 hrs,2023/10/04 18:08:46+00,389.234622055283
14361,1859,Longwoods Rd,Main Street,8000,24 hrs,2023/10/04 18:08:46+00,350.977315074707
14362,1860,Longwoods Rd,Rural Thoroughfare,8000,24 hrs,2023/10/04 18:08:46+00,1643.837149975
14363,1861,Sunningdale Rd W,Civic Boulevard,8000,24 hrs,2023/10/04 18:08:46+00,691.077529749311
14364,1862,Westdel Brne,Civic Boulevard,8000,24 hrs,2023/10/04 18:08:46+00,274.720886912368
14365,1863,Westdel Brne,Rural Thoroughfare,8000,24 hrs,2023/10/04 18:08:46+00,207.426653014168
14366,1864,Westdel Brne,Rural Thoroughfare,8000,24 hrs,2023/10/04 18:08:46+00,1698.68163351968
14367,1865,Wortley Rd,Civic Boulevard,8000,24 hrs,2023/10/04 18:08:46+00,59.6625922668757
14368,1866,Wortley Rd,Neighbourhood Connector,8000,24 hrs,2023/10/04 18:08:46+00,34.7108778469491
14369,1867,Adelaide St S,Neighbourhood Connector,8000,None,2023/10/04 18:08:46+00,173.442850642969
14370,1868,Base Line Rd E,Neighbourhood Connector,8000,None,2023/10/04 18:08:46+00,198.277268569672
14371,1869,Belmont Dr,Neighbourhood Connector,8000,None,2023/10/04 18:08:46+00,278.595367000362
14372,1870,Brydges St,Neighbourhood Connector,8000,None,2023/10/04 18:08:46+00,441.21818586489
14373,1871,Cheapside St,Neighbourhood Connector,8000,None,2023/10/04 18:08:46+00,243.640390283751
14374,1872,Cheapside St,Neighbourhood Connector,8000,None,2023/10/04 18:08:46+00,378.162242791681
14375,1873,Cherryhill Blvd,Neighbourhood Connector,8000,None,2023/10/04 18:08:46+00,309.309386834431
14376,1874,Egerton St,Neighbourhood Connector,8000,None,2023/10/04 18:08:46+00,539.661393254391
14377,1875,Egerton St,Neighbourhood Connector,8000,None,2023/10/04 18:08:46+00,180.392496016876
14378,1876,Ernest Ave,Neighbourhood Connector,8000,None,2023/10/04 18:08:46+00,247.170410146174
14379,1877,Hale St,Neighbourhood Connector,8000,None,2023/10/04 18:08:46+00,193.121385256527
14380,1878,Kains Rd,Neighbourhood Connector,8000,None,2023/10/04 18:08:46+00,121.144250292024
14381,1879,King St,Rapid Transit Boulevard,8000,None,2023/10/04 18:08:46+00,236.209595647785
14382,1880,King St,Rapid Transit Boulevard,8000,None,2023/10/04 18:08:46+00,14.0000588141622
14383,1881,King St,Rapid Transit Boulevard,8000,None,2023/10/04 18:08:46+00,239.047507317156
14384,1882,Pond Mills Rd,Civic Boulevard,8000,None,2023/10/04 18:08:46+00,739.805317772755
14385,1883,Royal York Rd,Neighbourhood Connector,8000,None,2023/10/04 18:08:46+00,86.9491547022741
14386,1884,Second St,Neighbourhood Connector,8000,None,2023/10/04 18:08:46+00,945.563818289153
14387,1885,Sunnyside Dr,Neighbourhood Connector,8000,None,2023/10/04 18:08:46+00,108.082331462308
14388,1886,Viscount Rd,Neighbourhood Connector,8000,None,2023/10/04 18:08:46+00,166.212615344488
14389,1887,Viscount Rd,Neighbourhood Connector,8000,None,2023/10/04 18:08:46+00,123.979706986555
14390,1888,Waterloo St,Neighbourhood Connector,8000,None,2023/10/04 18:08:46+00,161.970346592764
14391,1889,Wavell St,Neighbourhood Connector,8000,None,2023/10/04 18:08:46+00,340.926338131628
14392,1890,Wortley Rd,Neighbourhood Connector,8000,None,2023/10/04 18:08:46+00,481.284492573298
14393,1891,Wortley Rd,Neighbourhood Connector,8000,None,2023/10/04 18:08:46+00,463.179473386261
14394,1892,Bradley Ave,Urban Thoroughfare,8500,24 hrs,2023/10/04 18:08:46+00,273.045099056475
14395,1893,Bradley Ave,Urban Thoroughfare,8500,24 hrs,2023/10/04 18:08:46+00,292.393438548586
14396,1894,Egerton St,Neighbourhood Connector,8500,24 hrs,2023/10/04 18:08:46+00,366.339461989147
14397,1895,Florence St,Civic Boulevard,8500,24 hrs,2023/10/04 18:08:46+00,369.055401331765
14398,1896,Stanley St,Civic Boulevard,8500,24 hrs,2023/10/04 18:08:46+00,487.87189469144
14399,1897,Wilton Grove Rd,Civic Boulevard,8500,24 hrs,2023/10/04 18:08:46+00,1136.11115109752
14400,1898,Adelaide St S,Neighbourhood Connector,8500,None,2023/10/04 18:08:46+00,396.803523183313
14401,1899,Base Line Rd E,Neighbourhood Connector,8500,None,2023/10/04 18:08:46+00,245.44868581724
14402,1900,Base Line Rd E,Neighbourhood Connector,8500,None,2023/10/04 18:08:46+00,108.610354956468
14403,1901,Base Line Rd W,Neighbourhood Connector,8500,None,2023/10/04 18:08:46+00,663.642296168565
14404,1902,Bessemer Rd,Neighbourhood Connector,8500,None,2023/10/04 18:08:46+00,875.0687664239
14405,1903,Byron Baseline Rd,Civic Boulevard,8500,None,2023/10/04 18:08:46+00,134.535599944884
14406,1904,Colborne St,Neighbourhood Connector,8500,None,2023/10/04 18:08:46+00,183.23014002205
14407,1905,Hale St,Neighbourhood Connector,8500,None,2023/10/04 18:08:46+00,165.700463968934
14408,1906,Hale St,Neighbourhood Connector,8500,None,2023/10/04 18:08:46+00,348.559672524918
14409,1907,Kains Rd,Neighbourhood Connector,8500,None,2023/10/04 18:08:46+00,120.278575240188
14410,1908,King St,Rapid Transit Boulevard,8500,None,2023/10/04 18:08:46+00,248.766671016981
14411,1909,North Centre Rd,Neighbourhood Connector,8500,None,2023/10/04 18:08:46+00,342.283360263978
14412,1910,Pond Mills Rd,Neighbourhood Connector,8500,None,2023/10/04 18:08:46+00,935.641547530852
14413,1911,Queens Ave,Civic Boulevard,8500,None,2023/10/04 18:08:46+00,250.482320247737
14414,1912,Queens Ave,Civic Boulevard,8500,None,2023/10/04 18:08:46+00,231.535293684311
14415,1913,Queens Ave,Civic Boulevard,8500,None,2023/10/04 18:08:46+00,234.619770112521
14416,1914,Richmond St,Neighbourhood Connector,8500,None,2023/10/04 18:08:46+00,143.779895669214
14417,1915,Second St,Neighbourhood Connector,8500,None,2023/10/04 18:08:46+00,212.41529833842
14418,1916,St George St,Neighbourhood Connector,8500,None,2023/10/04 18:08:46+00,122.129011493994
14419,1917,Viscount Rd,Neighbourhood Connector,8500,None,2023/10/04 18:08:46+00,294.498094569454
14420,1918,Viscount Rd,Neighbourhood Connector,8500,None,2023/10/04 18:08:46+00,49.893360679854
14421,1919,Viscount Rd,Neighbourhood Connector,8500,None,2023/10/04 18:08:46+00,217.864691414208
14422,1920,Waterloo St,Neighbourhood Connector,8500,None,2023/10/04 18:08:46+00,117.416907619651
14423,1921,Waterloo St,Neighbourhood Connector,8500,None,2023/10/04 18:08:46+00,122.325534395767
14424,1922,Woodward Ave,Neighbourhood Connector,8500,None,2023/10/04 18:08:46+00,187.60160424696
14425,1923,Clarke Rd,Rural Thoroughfare,9000,24 hrs,2023/10/04 18:08:46+00,1415.17510293318
14426,1924,Sunningdale Rd E,Civic Boulevard,9000,24 hrs,2023/10/04 18:08:46+00,973.192045742083
14427,1925,Westdel Brne,Civic Boulevard,9000,24 hrs,2023/10/04 18:08:46+00,115.829290795118
14428,1926,Westdel Brne,Civic Boulevard,9000,24 hrs,2023/10/04 18:08:46+00,669.542666817553
14429,1927,Westdel Brne,Rural Thoroughfare,9000,24 hrs,2023/10/04 18:08:46+00,530.840248776015
14430,1928,Colonel Talbot Rd,Civic Boulevard,9000,7am to 6pm,2023/10/04 18:08:46+00,2012.29356445957
14431,1929,Adelaide St S,Neighbourhood Connector,9000,None,2023/10/04 18:08:46+00,233.729465840274
14432,1930,Base Line Rd W,Neighbourhood Connector,9000,None,2023/10/04 18:08:46+00,137.65513824035
14433,1931,Beaverbrook Ave,Neighbourhood Connector,9000,None,2023/10/04 18:08:46+00,151.751756540246
14434,1932,Byron Baseline Rd,Civic Boulevard,9000,None,2023/10/04 18:08:46+00,558.521878462244
14435,1933,Colborne St,Neighbourhood Connector,9000,None,2023/10/04 18:08:46+00,244.584861664041
14436,1934,Dundas St,Civic Boulevard,9000,None,2023/10/04 18:08:46+00,240.363753502062
14437,1935,Dundas St,Main Street,9000,None,2023/10/04 18:08:46+00,248.701523334804
14438,1936,Dundas St,Main Street,9000,None,2023/10/04 18:08:46+00,229.453821924696
14439,1937,Dundas St,Main Street,9000,None,2023/10/04 18:08:46+00,235.92648110884
14440,1938,Fanshawe College Blvd,Neighbourhood Connector,9000,None,2023/10/04 18:08:46+00,149.19408454015
14441,1939,Hale St,Neighbourhood Connector,9000,None,2023/10/04 18:08:46+00,383.503338071213
14442,1940,King St,Rapid Transit Boulevard,9000,None,2023/10/04 18:08:46+00,242.164619894505
14443,1941,Platt's Lane,Neighbourhood Connector,9000,None,2023/10/04 18:08:46+00,234.880026101727
14444,1942,Platt's Lane,Neighbourhood Connector,9000,None,2023/10/04 18:08:46+00,156.788104347038
14445,1943,Proudfoot Lane,Neighbourhood Connector,9000,None,2023/10/04 18:08:46+00,503.073301532279
14446,1944,Proudfoot Lane,Neighbourhood Connector,9000,None,2023/10/04 18:08:46+00,407.145790737532
14447,1945,Queens Ave,Civic Boulevard,9000,None,2023/10/04 18:08:46+00,242.204286954339
14448,1946,Ridout St S,Neighbourhood Connector,9000,None,2023/10/04 18:08:46+00,168.69061035768
14449,1947,Ridout St S,Neighbourhood Connector,9000,None,2023/10/04 18:08:46+00,69.9170035339835
14450,1948,St George St,Neighbourhood Connector,9000,None,2023/10/04 18:08:46+00,120.656589503309
14451,1949,Waterloo St,Neighbourhood Connector,9000,None,2023/10/04 18:08:46+00,21.4234797332273
14452,1950,Wortley Rd,Neighbourhood Connector,9000,None,2023/10/04 18:08:46+00,133.385040704646
14453,1951,Wortley Rd,Neighbourhood Connector,9000,None,2023/10/04 18:08:46+00,14.1830122336547
14454,1952,Wortley Rd,Neighbourhood Connector,9000,None,2023/10/04 18:08:46+00,596.575032677476
14455,1953,Bradley Ave,Urban Thoroughfare,9500,24 hrs,2023/10/04 18:08:46+00,381.975180205591
14456,1954,Wonderland Rd S,Rural Thoroughfare,9500,24 hrs,2023/10/04 18:08:46+00,569.73985584912
14457,1955,Wonderland Rd S,Rural Thoroughfare,9500,24 hrs,2023/10/04 18:08:46+00,7.89293293332713
14458,1956,Wortley Rd,Civic Boulevard,9500,24 hrs,2023/10/04 18:08:46+00,136.69474480857
14459,1957,Brydges St,Neighbourhood Connector,9500,None,2023/10/04 18:08:46+00,331.429604619199
14460,1958,Brydges St,Neighbourhood Connector,9500,None,2023/10/04 18:08:46+00,487.83705538209
14461,1959,Byron Baseline Rd,Civic Boulevard,9500,None,2023/10/04 18:08:46+00,373.389261299726
14462,1960,Byron Baseline Rd,Civic Boulevard,9500,None,2023/10/04 18:08:46+00,442.392659515415
14463,1961,Colborne St,Neighbourhood Connector,9500,None,2023/10/04 18:08:46+00,59.2413237307371
14464,1962,Colonel Talbot Rd,Provincial Highway,9500,None,2023/10/04 18:08:46+00,1958.48632151926
14465,1963,Highbury Ave S - Ramp,Ramps,9500,None,2023/10/04 18:08:46+00,345.58692689037
14466,1964,Huron St,Neighbourhood Connector,9500,None,2023/10/04 18:08:46+00,241.036819157306
14467,1965,North Centre Rd,Neighbourhood Connector,9500,None,2023/10/04 18:08:46+00,130.77003952011
14468,1966,Pond Mills Rd,Neighbourhood Connector,9500,None,2023/10/04 18:08:46+00,506.731392729758
14469,1967,Ridout St N,Neighbourhood Connector,9500,None,2023/10/04 18:08:46+00,280.028900289108
14470,1968,Waterloo St,Neighbourhood Connector,9500,None,2023/10/04 18:08:46+00,125.407831089011
14471,1969,Waterloo St,Neighbourhood Connector,9500,None,2023/10/04 18:08:46+00,99.2807696252401
14472,1970,Western Rd,Rapid Transit Boulevard,22000,None,2023/10/04 18:08:46+00,114.770401457018
